Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Kondisi
More,More,More,More,Less,NoData,More,NoData,NoData,NoData,GempaMerusak
More,More,More,More,Less,NoData,More,NoData,NoData,Less,GempaMerusak
More,More,More,More,Less,NoData,More,NoData,NoData,More,GempaMerusak
More,More,More,More,Less,NoData,More,NoData,Less,NoData,GempaMerusak
More,More,More,More,Less,NoData,More,NoData,More,NoData,GempaMerusak
More,More,More,More,Less,NoData,More,NoData,Less,Less,GempaMerusak
More,More,More,More,Less,NoData,More,NoData,Less,More,GempaMerusak
More,More,More,More,Less,NoData,More,NoData,More,Less,GempaMerusak
More,More,More,More,Less,NoData,More,NoData,More,More,GempaMerusak
More,More,More,More,Less,NoData,More,Less,NoData,NoData,GempaMerusak
More,More,More,More,Less,NoData,More,Less,NoData,Less,GempaMerusak
More,More,More,More,Less,NoData,More,Less,NoData,More,GempaMerusak
More,More,More,More,Less,NoData,More,Less,Less,NoData,GempaMerusak
More,More,More,More,Less,NoData,More,Less,More,NoData,GempaMerusak
More,More,More,More,Less,NoData,More,Less,Less,Less,GempaMerusak
More,More,More,More,Less,NoData,More,Less,Less,More,GempaMerusak
More,More,More,More,Less,NoData,More,Less,More,Less,GempaMerusak
More,More,More,More,Less,NoData,More,Less,More,More,GempaMerusak
More,More,More,More,Less,NoData,More,More,NoData,NoData,GempaMerusak
More,More,More,More,Less,NoData,More,More,NoData,Less,GempaMerusak
More,More,More,More,Less,NoData,More,More,NoData,More,GempaMerusak
More,More,More,More,Less,NoData,More,More,Less,NoData,GempaMerusak
More,More,More,More,Less,NoData,More,More,More,NoData,GempaMerusak
More,More,More,More,Less,NoData,More,More,Less,Less,GempaMerusak
More,More,More,More,Less,NoData,More,More,Less,More,GempaMerusak
More,More,More,More,Less,NoData,More,More,More,Less,GempaMerusak
More,More,More,More,Less,NoData,More,More,More,More,GempaMerusak
More,More,More,More,Less,Less,NoData,NoData,NoData,NoData,GempaMerusak
More,More,More,More,Less,Less,NoData,NoData,NoData,Less,GempaMerusak
More,More,More,More,Less,Less,NoData,NoData,NoData,More,GempaMerusak
More,More,More,More,Less,Less,NoData,NoData,Less,NoData,GempaMerusak
More,More,More,More,Less,Less,NoData,NoData,More,NoData,GempaMerusak
More,More,More,More,Less,Less,NoData,NoData,Less,Less,GempaMerusak
More,More,More,More,Less,Less,NoData,NoData,Less,More,GempaMerusak
More,More,More,More,Less,Less,NoData,NoData,More,Less,GempaMerusak
More,More,More,More,Less,Less,NoData,NoData,More,More,GempaMerusak
More,More,More,More,Less,Less,NoData,Less,NoData,NoData,GempaMerusak
More,More,More,More,Less,Less,NoData,Less,NoData,Less,GempaMerusak
More,More,More,More,Less,Less,NoData,Less,NoData,More,GempaMerusak
More,More,More,More,Less,Less,NoData,Less,Less,NoData,GempaMerusak
More,More,More,More,Less,Less,NoData,Less,More,NoData,GempaMerusak
More,More,More,More,Less,Less,NoData,Less,Less,Less,GempaMerusak
More,More,More,More,Less,Less,NoData,Less,Less,More,GempaMerusak
More,More,More,More,Less,Less,NoData,Less,More,Less,GempaMerusak
More,More,More,More,Less,Less,NoData,Less,More,More,GempaMerusak
More,More,More,More,Less,Less,NoData,More,NoData,NoData,GempaMerusak
More,More,More,More,Less,Less,NoData,More,NoData,Less,GempaMerusak
More,More,More,More,Less,Less,NoData,More,NoData,More,GempaMerusak
More,More,More,More,Less,Less,NoData,More,Less,NoData,GempaMerusak
More,More,More,More,Less,Less,NoData,More,More,NoData,GempaMerusak
More,More,More,More,Less,Less,NoData,More,Less,Less,GempaMerusak
More,More,More,More,Less,Less,NoData,More,Less,More,GempaMerusak
More,More,More,More,Less,Less,NoData,More,More,Less,GempaMerusak
More,More,More,More,Less,Less,NoData,More,More,More,GempaMerusak
More,More,More,More,Less,Less,Less,NoData,NoData,NoData,GempaMerusak
More,More,More,More,Less,Less,Less,NoData,NoData,Less,GempaMerusak
More,More,More,More,Less,Less,Less,NoData,NoData,More,GempaMerusak
More,More,More,More,Less,Less,Less,NoData,Less,NoData,GempaMerusak
More,More,More,More,Less,Less,Less,NoData,More,NoData,GempaMerusak
More,More,More,More,Less,Less,Less,NoData,Less,Less,GempaMerusak
More,More,More,More,Less,Less,Less,NoData,Less,More,GempaMerusak
More,More,More,More,Less,Less,Less,NoData,More,Less,GempaMerusak
More,More,More,More,Less,Less,Less,NoData,More,More,GempaMerusak
More,More,More,More,Less,Less,Less,Less,NoData,NoData,GempaMerusak
More,More,More,More,Less,Less,Less,Less,NoData,Less,GempaMerusak
More,More,More,More,Less,Less,Less,Less,NoData,More,GempaMerusak
More,More,More,More,Less,Less,Less,Less,Less,NoData,GempaMerusak
More,More,More,More,Less,Less,Less,Less,More,NoData,GempaMerusak
More,More,More,More,Less,Less,Less,Less,Less,Less,GempaMerusak
More,More,More,More,Less,Less,Less,Less,Less,More,GempaMerusak
More,More,More,More,Less,Less,Less,Less,More,Less,GempaMerusak
More,More,More,More,Less,Less,Less,Less,More,More,GempaMerusak
More,More,More,More,Less,Less,Less,More,NoData,NoData,GempaMerusak
More,More,More,More,Less,Less,Less,More,NoData,Less,GempaMerusak
More,More,More,More,Less,Less,Less,More,NoData,More,GempaMerusak
More,More,More,More,Less,Less,Less,More,Less,NoData,GempaMerusak
More,More,More,More,Less,Less,Less,More,More,NoData,GempaMerusak
More,More,More,More,Less,Less,Less,More,Less,Less,GempaMerusak
More,More,More,More,Less,Less,Less,More,Less,More,GempaMerusak
More,More,More,More,Less,Less,Less,More,More,Less,GempaMerusak
More,More,More,More,Less,Less,Less,More,More,More,GempaMerusak
More,More,More,More,Less,Less,More,NoData,NoData,NoData,GempaMerusak
More,More,More,More,Less,Less,More,NoData,NoData,Less,GempaMerusak
More,More,More,More,Less,Less,More,NoData,NoData,More,GempaMerusak
More,More,More,More,Less,Less,More,NoData,Less,NoData,GempaMerusak
More,More,More,More,Less,Less,More,NoData,More,NoData,GempaMerusak
More,More,More,More,Less,Less,More,NoData,Less,Less,GempaMerusak
More,More,More,More,Less,Less,More,NoData,Less,More,GempaMerusak
More,More,More,More,Less,Less,More,NoData,More,Less,GempaMerusak
More,More,More,More,Less,Less,More,NoData,More,More,GempaMerusak
More,More,More,More,Less,Less,More,Less,NoData,NoData,GempaMerusak
More,More,More,More,Less,Less,More,Less,NoData,Less,GempaMerusak
More,More,More,More,Less,Less,More,Less,NoData,More,GempaMerusak
More,More,More,More,Less,Less,More,Less,Less,NoData,GempaMerusak
More,More,More,More,Less,Less,More,Less,More,NoData,GempaMerusak
More,More,More,More,Less,Less,More,Less,Less,Less,GempaMerusak
More,More,More,More,Less,Less,More,Less,Less,More,GempaMerusak
More,More,More,More,Less,Less,More,Less,More,Less,GempaMerusak
More,More,More,More,Less,Less,More,Less,More,More,GempaMerusak
More,More,More,More,Less,Less,More,More,NoData,NoData,GempaMerusak
More,More,More,More,Less,Less,More,More,NoData,Less,GempaMerusak
More,More,More,More,Less,Less,More,More,NoData,More,GempaMerusak
More,More,More,More,Less,Less,More,More,Less,NoData,GempaMerusak
More,More,More,More,Less,Less,More,More,More,NoData,GempaMerusak
More,More,More,More,Less,Less,More,More,Less,Less,GempaMerusak
More,More,More,More,Less,Less,More,More,Less,More,GempaMerusak
More,More,More,More,Less,Less,More,More,More,Less,GempaMerusak
More,More,More,More,Less,Less,More,More,More,More,GempaMerusak
More,More,More,More,Less,More,NoData,NoData,NoData,NoData,GempaMerusak
More,More,More,More,Less,More,NoData,NoData,NoData,Less,GempaMerusak
More,More,More,More,Less,More,NoData,NoData,NoData,More,GempaMerusak
More,More,More,More,Less,More,NoData,NoData,Less,NoData,GempaMerusak
More,More,More,More,Less,More,NoData,NoData,More,NoData,GempaMerusak
More,More,More,More,Less,More,NoData,NoData,Less,Less,GempaMerusak
More,More,More,More,Less,More,NoData,NoData,Less,More,GempaMerusak
More,More,More,More,Less,More,NoData,NoData,More,Less,GempaMerusak
More,More,More,More,Less,More,NoData,NoData,More,More,GempaMerusak
More,More,More,More,Less,More,NoData,Less,NoData,NoData,GempaMerusak
More,More,More,More,Less,More,NoData,Less,NoData,Less,GempaMerusak
More,More,More,More,Less,More,NoData,Less,NoData,More,GempaMerusak
More,More,More,More,Less,More,NoData,Less,Less,NoData,GempaMerusak
More,More,More,More,Less,More,NoData,Less,More,NoData,GempaMerusak
More,More,More,More,Less,More,NoData,Less,Less,Less,GempaMerusak
More,More,More,More,Less,More,NoData,Less,Less,More,GempaMerusak
More,More,More,More,Less,More,NoData,Less,More,Less,GempaMerusak
More,More,More,More,Less,More,NoData,Less,More,More,GempaMerusak
More,More,More,More,Less,More,NoData,More,NoData,NoData,GempaMerusak
More,More,More,More,Less,More,NoData,More,NoData,Less,GempaMerusak
More,More,More,More,Less,More,NoData,More,NoData,More,GempaMerusak
More,More,More,More,Less,More,NoData,More,Less,NoData,GempaMerusak
More,More,More,More,Less,More,NoData,More,More,NoData,GempaMerusak
More,More,More,More,Less,More,NoData,More,Less,Less,GempaMerusak
More,More,More,More,Less,More,NoData,More,Less,More,GempaMerusak
More,More,More,More,Less,More,NoData,More,More,Less,GempaMerusak
More,More,More,More,Less,More,NoData,More,More,More,GempaMerusak
More,More,More,More,Less,More,Less,NoData,NoData,NoData,GempaMerusak
More,More,More,More,Less,More,Less,NoData,NoData,Less,GempaMerusak
More,More,More,More,Less,More,Less,NoData,NoData,More,GempaMerusak
More,More,More,More,Less,More,Less,NoData,Less,NoData,GempaMerusak
More,More,More,More,Less,More,Less,NoData,More,NoData,GempaMerusak
More,More,More,More,Less,More,Less,NoData,Less,Less,GempaMerusak
More,More,More,More,Less,More,Less,NoData,Less,More,GempaMerusak
More,More,More,More,Less,More,Less,NoData,More,Less,GempaMerusak
More,More,More,More,Less,More,Less,NoData,More,More,GempaMerusak
More,More,More,More,Less,More,Less,Less,NoData,NoData,GempaMerusak
More,More,More,More,Less,More,Less,Less,NoData,Less,GempaMerusak
More,More,More,More,Less,More,Less,Less,NoData,More,GempaMerusak
More,More,More,More,Less,More,Less,Less,Less,NoData,GempaMerusak
More,More,More,More,Less,More,Less,Less,More,NoData,GempaMerusak
More,More,More,More,Less,More,Less,Less,Less,Less,GempaMerusak
More,More,More,More,Less,More,Less,Less,Less,More,GempaMerusak
More,More,More,More,Less,More,Less,Less,More,Less,GempaMerusak
More,More,More,More,Less,More,Less,Less,More,More,GempaMerusak
More,More,More,More,Less,More,Less,More,NoData,NoData,GempaMerusak
More,More,More,More,Less,More,Less,More,NoData,Less,GempaMerusak
More,More,More,More,Less,More,Less,More,NoData,More,GempaMerusak
More,More,More,More,Less,More,Less,More,Less,NoData,GempaMerusak
More,More,More,More,Less,More,Less,More,More,NoData,GempaMerusak
More,More,More,More,Less,More,Less,More,Less,Less,GempaMerusak
More,More,More,More,Less,More,Less,More,Less,More,GempaMerusak
More,More,More,More,Less,More,Less,More,More,Less,GempaMerusak
More,More,More,More,Less,More,Less,More,More,More,GempaMerusak
More,More,More,More,Less,More,More,NoData,NoData,NoData,GempaMerusak
More,More,More,More,Less,More,More,NoData,NoData,Less,GempaMerusak
More,More,More,More,Less,More,More,NoData,NoData,More,GempaMerusak
More,More,More,More,Less,More,More,NoData,Less,NoData,GempaMerusak
More,More,More,More,Less,More,More,NoData,More,NoData,GempaMerusak
More,More,More,More,Less,More,More,NoData,Less,Less,GempaMerusak
More,More,More,More,Less,More,More,NoData,Less,More,GempaMerusak
More,More,More,More,Less,More,More,NoData,More,Less,GempaMerusak
More,More,More,More,Less,More,More,NoData,More,More,GempaMerusak
More,More,More,More,Less,More,More,Less,NoData,NoData,GempaMerusak
More,More,More,More,Less,More,More,Less,NoData,Less,GempaMerusak
More,More,More,More,Less,More,More,Less,NoData,More,GempaMerusak
More,More,More,More,Less,More,More,Less,Less,NoData,GempaMerusak
More,More,More,More,Less,More,More,Less,More,NoData,GempaMerusak
More,More,More,More,Less,More,More,Less,Less,Less,GempaMerusak
More,More,More,More,Less,More,More,Less,Less,More,GempaMerusak
More,More,More,More,Less,More,More,Less,More,Less,GempaMerusak
More,More,More,More,Less,More,More,Less,More,More,GempaMerusak
More,More,More,More,Less,More,More,More,NoData,NoData,GempaMerusak
More,More,More,More,Less,More,More,More,NoData,Less,GempaMerusak
More,More,More,More,Less,More,More,More,NoData,More,GempaMerusak
More,More,More,More,Less,More,More,More,Less,NoData,GempaMerusak
More,More,More,More,Less,More,More,More,More,NoData,GempaMerusak
More,More,More,More,Less,More,More,More,Less,Less,GempaMerusak
More,More,More,More,Less,More,More,More,Less,More,GempaMerusak
More,More,More,More,Less,More,More,More,More,Less,GempaMerusak
More,More,More,More,Less,More,More,More,More,More,GempaMerusak
More,More,More,More,More,NoData,NoData,NoData,NoData,NoData,GempaMerusak
More,More,More,More,More,NoData,NoData,NoData,NoData,Less,GempaMerusak
More,More,More,More,More,NoData,NoData,NoData,NoData,More,GempaMerusak
More,More,More,More,More,NoData,NoData,NoData,Less,NoData,GempaMerusak
More,More,More,More,More,NoData,NoData,NoData,More,NoData,GempaMerusak
More,More,More,More,More,NoData,NoData,NoData,Less,Less,GempaMerusak
More,More,More,More,More,NoData,NoData,NoData,Less,More,GempaMerusak
More,More,More,More,More,NoData,NoData,NoData,More,Less,GempaMerusak
More,More,More,More,More,NoData,NoData,NoData,More,More,GempaMerusak
More,More,More,More,More,NoData,NoData,Less,NoData,NoData,GempaMerusak
More,More,More,More,More,NoData,NoData,Less,NoData,Less,GempaMerusak
More,More,More,More,More,NoData,NoData,Less,NoData,More,GempaMerusak
More,More,More,More,More,NoData,NoData,Less,Less,NoData,GempaMerusak
More,More,More,More,More,NoData,NoData,Less,More,NoData,GempaMerusak
More,More,More,More,More,NoData,NoData,Less,Less,Less,GempaMerusak
More,More,More,More,More,NoData,NoData,Less,Less,More,GempaMerusak
More,More,More,More,More,NoData,NoData,Less,More,Less,GempaMerusak
More,More,More,More,More,NoData,NoData,Less,More,More,GempaMerusak
More,More,More,More,More,NoData,NoData,More,NoData,NoData,GempaMerusak
More,More,More,More,More,NoData,NoData,More,NoData,Less,GempaMerusak
More,More,More,More,More,NoData,NoData,More,NoData,More,GempaMerusak
More,More,More,More,More,NoData,NoData,More,Less,NoData,GempaMerusak
More,More,More,More,More,NoData,NoData,More,More,NoData,GempaMerusak
More,More,More,More,More,NoData,NoData,More,Less,Less,GempaMerusak
More,More,More,More,More,NoData,NoData,More,Less,More,GempaMerusak
More,More,More,More,More,NoData,NoData,More,More,Less,GempaMerusak
More,More,More,More,More,NoData,NoData,More,More,More,GempaMerusak
More,More,More,More,More,NoData,Less,NoData,NoData,NoData,GempaMerusak
More,More,More,More,More,NoData,Less,NoData,NoData,Less,GempaMerusak
More,More,More,More,More,NoData,Less,NoData,NoData,More,GempaMerusak
More,More,More,More,More,NoData,Less,NoData,Less,NoData,GempaMerusak
More,More,More,More,More,NoData,Less,NoData,More,NoData,GempaMerusak
More,More,More,More,More,NoData,Less,NoData,Less,Less,GempaMerusak
More,More,More,More,More,NoData,Less,NoData,Less,More,GempaMerusak
More,More,More,More,More,NoData,Less,NoData,More,Less,GempaMerusak
More,More,More,More,More,NoData,Less,NoData,More,More,GempaMerusak
More,More,More,More,More,NoData,Less,Less,NoData,NoData,GempaMerusak
More,More,More,More,More,NoData,Less,Less,NoData,Less,GempaMerusak
More,More,More,More,More,NoData,Less,Less,NoData,More,GempaMerusak
More,More,More,More,More,NoData,Less,Less,Less,NoData,GempaMerusak
More,More,More,More,More,NoData,Less,Less,More,NoData,GempaMerusak
More,More,More,More,More,NoData,Less,Less,Less,Less,GempaMerusak
More,More,More,More,More,NoData,Less,Less,Less,More,GempaMerusak
More,More,More,More,More,NoData,Less,Less,More,Less,GempaMerusak
More,More,More,More,More,NoData,Less,Less,More,More,GempaMerusak
More,More,More,More,More,NoData,Less,More,NoData,NoData,GempaMerusak
More,More,More,More,More,NoData,Less,More,NoData,Less,GempaMerusak
More,More,More,More,More,NoData,Less,More,NoData,More,GempaMerusak
More,More,More,More,More,NoData,Less,More,Less,NoData,GempaMerusak
More,More,More,More,More,NoData,Less,More,More,NoData,GempaMerusak
More,More,More,More,More,NoData,Less,More,Less,Less,GempaMerusak
More,More,More,More,More,NoData,Less,More,Less,More,GempaMerusak
More,More,More,More,More,NoData,Less,More,More,Less,GempaMerusak
More,More,More,More,More,NoData,Less,More,More,More,GempaMerusak
More,More,More,More,More,NoData,More,NoData,NoData,NoData,GempaMerusak
More,More,More,More,More,NoData,More,NoData,NoData,Less,GempaMerusak
More,More,More,More,More,NoData,More,NoData,NoData,More,GempaMerusak
More,More,More,More,More,NoData,More,NoData,Less,NoData,GempaMerusak
More,More,More,More,More,NoData,More,NoData,More,NoData,GempaMerusak
More,More,More,More,More,NoData,More,NoData,Less,Less,GempaMerusak
More,More,More,More,More,NoData,More,NoData,Less,More,GempaMerusak
More,More,More,More,More,NoData,More,NoData,More,Less,GempaMerusak
More,More,More,More,More,NoData,More,NoData,More,More,GempaMerusak
More,More,More,More,More,NoData,More,Less,NoData,NoData,GempaMerusak
More,More,More,More,More,NoData,More,Less,NoData,Less,GempaMerusak
More,More,More,More,More,NoData,More,Less,NoData,More,GempaMerusak
More,More,More,More,More,NoData,More,Less,Less,NoData,GempaMerusak
More,More,More,More,More,NoData,More,Less,More,NoData,GempaMerusak
More,More,More,More,More,NoData,More,Less,Less,Less,GempaMerusak
More,More,More,More,More,NoData,More,Less,Less,More,GempaMerusak
More,More,More,More,More,NoData,More,Less,More,Less,GempaMerusak
More,More,More,More,More,NoData,More,Less,More,More,GempaMerusak
More,More,More,More,More,NoData,More,More,NoData,NoData,GempaMerusak
More,More,More,More,More,NoData,More,More,NoData,Less,GempaMerusak
More,More,More,More,More,NoData,More,More,NoData,More,GempaMerusak
More,More,More,More,More,NoData,More,More,Less,NoData,GempaMerusak
More,More,More,More,More,NoData,More,More,More,NoData,GempaMerusak
More,More,More,More,More,NoData,More,More,Less,Less,GempaMerusak
More,More,More,More,More,NoData,More,More,Less,More,GempaMerusak
